City,Latitude,Longitude,LST,NDVI,NDBI,NDWI
Delhi,28.542149706557137,76.85296756276352,48.77104982000003,0.11130520057613925,0.04427694172838205,-0.1698496677204981
Delhi,28.706829876039414,77.15022196439992,43.01852216000003,0.09454051985107345,0.0014602247476350708,-0.11799829400056866
Delhi,28.547179356634707,77.00534204956537,42.406696580000016,0.29974035964996637,-0.09187850064627316,-0.29067990832696716
Delhi,28.613384432792753,76.88621157000313,50.26472455999999,0.07130434782608695,0.05723905723905724,-0.10970996216897856
Delhi,28.683080233809132,77.00442900532343,47.913126799999986,0.10353236021268669,0.017666566174253842,-0.12405133158548365
Delhi,28.441718529161257,77.13417833533553,47.718299660000014,0.17102027725312713,0.004182071640705497,-0.19962032710280375
Delhi,28.742361918456528,77.17117020499161,34.85970842000006,0.08627780480254721,-0.13822343728279504,-0.07331993358385039
Delhi,28.70373563606097,77.12680534897193,43.80808478000006,0.06558089033659066,0.0024057195134347576,-0.08842883548983364
Delhi,28.726849372418076,77.31624817895931,43.29879979999998,0.1410568065506653,0.0016371650458266284,-0.17476207725491488
Delhi,28.7117119332297,77.15239943018376,42.933071659999996,0.065639310896271,0.012329043993801792,-0.08951729775928059
Delhi,28.699030639963684,77.06641628406477,45.482914580000056,0.05107095762500446,0.015555110488016556,-0.08307014322438487
Delhi,28.686479487922856,77.18750668847356,43.20309524000004,0.1278333673677762,-0.0012085322375974378,-0.15705307262569831
Delhi,28.615292407026548,76.94377350445829,42.28706588,0.19225365483197265,-0.057278512981109204,-0.19483978993835147
Delhi,28.441227824449367,77.26587840782157,47.06545784000002,0.10422207446808511,0.05752997091579769,-0.12952178533475026
Delhi,28.595948285548637,76.93741078484598,47.37649766000004,0.110326269761184,0.016505780002383508,-0.13937594919232363
Delhi,28.69175778752199,77.03425304817759,44.25242738000003,0.05185234809405775,0.024964292367881762,-0.08059187887130076
Delhi,28.53579589260849,77.32232078163291,47.02102358000002,0.23385501613630844,-0.07886033316139211,-0.2263226874525764
Delhi,28.764698528295973,76.98207373440232,49.29400687999998,0.12118054388382803,0.010120195874758866,-0.16163410301953818
Delhi,28.767847613679066,77.32364823420735,48.181441370000016,0.08318827435893685,0.06111322429314061,-0.14065219735362527
Delhi,28.52455263158065,77.05625256925877,45.21289100000001,0.21479331770658927,-0.06317160534028005,-0.21416087166710052
Delhi,28.468953075364205,77.1918411674441,45.97169144000003,0.12821565407772303,0.050005761032377,-0.1670618210127747
Delhi,28.823420007800127,77.29773059947358,48.348924350000004,0.09045943433806931,0.05193587023969291,-0.14217663421418636
Delhi,28.407771099757365,77.26618321043766,50.39119130000006,0.12838321638264355,0.04994724943481537,-0.16289709626240637
Delhi,28.761227624098492,77.34165394060638,49.65973502000003,0.11454278603790441,0.04902948302616176,-0.16638285084643895
Delhi,28.879711828741076,76.90055200219396,46.923610010000004,0.11988569507480248,0.017534028402471577,-0.15260981643916197
Delhi,28.66178564218385,77.30617284433436,44.33787788000001,0.18926135748565656,-0.055872364964439036,-0.1871623081910525
Delhi,28.64349569051389,77.22073139290553,46.72707386000002,0.11388245836756031,0.05934287696285552,-0.12450525839647178
Delhi,28.678449522184902,76.86755195340515,48.125044040000034,0.07703878098227715,0.0574331091715553,-0.1272416153319644
Delhi,28.718204785725543,77.32484572752183,47.45853013999999,0.05805562606519926,0.011652327078111238,-0.09068480861244019
Delhi,28.77240046329097,77.34028944736853,45.24707120000005,0.20809105966099306,-0.04178442276719239,-0.22256695552940337
Delhi,28.54594468879751,77.09121702816246,48.49077218000002,0.10116119532844761,0.05775563382298199,-0.15479908755922092
Delhi,28.64187693745072,77.23993306523894,45.22314505999998,0.0570096808892076,0.018249633675236444,-0.07981392622980843
Delhi,28.555378315680404,76.91198619102596,51.895120099999986,0.08078602620087336,0.06595998557038599,-0.13211354769272166
Delhi,28.75220682666632,77.28412442021094,47.87552858000004,0.0582136080238547,0.031237398020907654,-0.09594329028635598
