City,Latitude,Longitude,LST,NDVI,NDBI,NDWI
Bengaluru,12.91370818416487,77.41016157278288,45.03515396,0.1501889385091034,0.09045963272845811,-0.2171731859822597
Bengaluru,13.045354886069163,77.64311941842219,43.15524296000001,0.10987516994191077,0.03107466551575313,-0.15193608092506736
Bengaluru,12.917642973075031,77.52956028554864,44.74633127000004,0.10166110479315424,0.06066001144528518,-0.14828705233089134
Bengaluru,12.970669531562717,77.43619579105965,46.07252303000001,0.13222955229616346,0.0737368841614378,-0.2028783342406097
Bengaluru,13.026364154394653,77.52873412111445,46.49635751000005,0.08647234427934122,0.04225310467179184,-0.13229510775523046
Bengaluru,12.833262958203195,77.63066795106192,36.02696225,0.021755715150080235,-0.03127821145982688,0.010244126191325621
Bengaluru,13.073785420738973,77.65960098293094,42.71431838000001,0.17060958397741785,0.05133442265795207,-0.21815606805028587
Bengaluru,13.04287585727285,77.6247275789781,44.754876319999994,0.06741434340228182,0.030759130866411542,-0.09804632938487493
Bengaluru,13.061451457978867,77.77349887867418,46.59718910000004,0.09512205083522797,0.08758875706086522,-0.17384388635136516
Bengaluru,13.049260973951398,77.64483409776997,43.849101020000035,0.0986244530065029,0.026809982703236965,-0.14021025204914325
Bengaluru,13.039111322648557,77.57729829439893,41.50433930000003,0.11849311378858343,-0.01952632698823183,-0.1537749129436171
Bengaluru,13.029084305579538,77.67238174878968,41.60517089000001,0.12941832373164838,-0.005110394443066236,-0.16247130833970927
Bengaluru,12.972159480203969,77.48128088994888,46.70143871000005,0.15093213749706164,0.05502108201199596,-0.19960798356546486
Bengaluru,12.83291913895283,77.73393597240259,44.19090302000001,0.11285754048168706,0.04741216206746738,-0.18470360622592508
Bengaluru,12.956687634480845,77.47630660166564,42.77413373000002,0.1710645408340876,0.00740609601369095,-0.21092132970968844
Bengaluru,13.033298407832122,77.55207538869551,38.95107836,0.23391012541947095,-0.05536759400304658,-0.24889470788030588
Bengaluru,12.908613436406377,77.77824079741106,37.93250840000002,0.15793217431327014,-0.09062247531971074,-0.15967900768956775
Bengaluru,13.09166663300845,77.5111829837501,42.72628144999999,0.0934535517223373,0.04093067281415551,-0.15533159230514584
Bengaluru,13.094255869490132,77.77931458601307,41.382999590000054,0.14652718474238544,0.03524057606515165,-0.2111484899171193
Bengaluru,12.899530113614272,77.56947735612913,43.09542761,0.0735261889108043,0.023571037025963023,-0.10415688337058812
Bengaluru,12.855064404044189,77.67583459747902,44.65575374000002,0.11559758906257657,-0.042144775390625,-0.14302450127192395
Bengaluru,13.138694015528172,77.75898439301031,51.47470364000003,0.1123000761614623,0.09575258497925825,-0.16021528867351195
Bengaluru,12.806153960428734,77.73424520009958,48.971003989999986,0.15485738878672875,0.037468205830561534,-0.19485093205416237
Bengaluru,13.08897496095062,77.79344829750686,42.97921493000001,0.19372639128239943,-0.006738405977949704,-0.23110065885140837
Bengaluru,13.183721575016708,77.44744623043802,51.91050118999999,0.1208880705357459,0.08351307922813012,-0.19660542829061767
Bengaluru,13.009392829253775,77.76557384312339,43.39792238000001,0.06651688759080357,0.0775707956576936,-0.12623171213918544
Bengaluru,12.994710033648719,77.69844810852896,43.38595931000003,0.12169097286320842,0.015824681319749265,-0.1507736595897805
Bengaluru,13.022735907086835,77.42157153398072,45.61792637000002,0.16131798332671696,0.04680351906158358,-0.22101642847602512
Bengaluru,13.054542630400704,77.78024838903453,43.42868456000002,0.23447514599059963,-0.038320430075323084,-0.258745575020423
Bengaluru,13.097912034335032,77.79237770165732,41.73163763000002,0.2956891317547055,-0.0762585834551074,-0.3212363671000619
Bengaluru,12.916641178755961,77.59685242497078,42.15718112000002,0.07506940983839966,0.009964926082538433,-0.1112010448667243
Bengaluru,12.993424219337266,77.71353181768792,41.408634740000025,0.2023054508056222,-0.09702645109577525,-0.20271776406035666
Bengaluru,12.924246909841557,77.45640472654203,48.57964070000003,0.12016109544905357,0.1326248035326697,-0.20049722898430622
Bengaluru,13.081714170433262,77.74828436517534,43.73801537000003,0.16473210600181623,0.02426136992364723,-0.21085516152288097
Bengaluru,13.020901298989939,77.75226394404099,44.26951747999999,0.08415660446395902,0.07208100631556971,-0.1411515501636819
