City,Latitude,Longitude,LST,NDVI,NDBI,NDWI
Kanpur,26.557250766624115,80.22814366074692,44.93603138000003,0.15039837371717105,-0.009988773424681194,-0.18110819363091632
Kanpur,26.58394028721142,80.37604209805349,47.644812230000014,0.12676297119411917,0.024870175023301917,-0.15414922864097222
Kanpur,26.464839900465897,80.23240542516903,45.339357740000025,0.11593897208746397,-0.008226139431475306,-0.1354580248238366
Kanpur,26.49506125772018,80.2922168341289,43.72263428000002,0.21705137751303052,-0.05281803542673108,-0.2135273591209444
Kanpur,26.383987297742834,80.35465965086962,44.77538444000004,0.1469788041758937,0.013227369223232269,-0.18475916606757728
Kanpur,26.452184016242864,80.13737092299135,43.35007010000004,0.10683254344391785,0.009804787562936136,-0.13576494427558258
Kanpur,26.55021897989393,80.4080532668714,46.89113882000004,0.11088241347878502,0.05935663778508117,-0.1632489685325451
Kanpur,26.59960619233721,80.37322798688199,47.144072300000005,0.10034498275086245,0.03196293472523606,-0.1435895659403471
Kanpur,26.473972110391244,80.3943506399752,46.733909900000015,0.09377143641103032,0.002720705507083216,-0.11906516475418465
Kanpur,26.57972022150687,80.38044045882567,48.480518120000056,0.1714466572527633,0.007317140263527082,-0.19826670208527028
Kanpur,26.63802831557347,80.36893403382449,47.429476969999996,0.15229573671011487,0.04409913959162707,-0.19374548953572288
Kanpur,26.574189422457074,80.35777195691423,47.94730700000002,0.1471698113207547,0.042953951229923695,-0.18683209263854425
Kanpur,26.46017194167014,80.29380911325676,45.05908010000002,0.14873243858409857,-0.028603556117787615,-0.15745353894820088
Kanpur,26.37497620318346,80.13699505009977,49.36578530000003,0.1584813186075397,-0.009064327485380117,-0.179788725171789
Kanpur,26.47549384831264,80.27641275322934,46.31349344,0.08499625174026344,0.01926365719079733,-0.10579931601542604
Kanpur,26.361301885945466,80.36240527246996,44.39256620000003,0.12831175377248527,0.038935251026377224,-0.17198952879581153
Kanpur,26.585029958534967,80.22235848234595,45.64014350000002,0.173043125591456,0.00515936711763357,-0.19177282560175807
Kanpur,26.648143786202297,80.42805769363272,44.81810969000003,0.11261505143475907,0.04770342101676434,-0.1534270998415214
Kanpur,26.444977004396733,80.43123334766436,44.143050740000035,0.19591164768829744,-0.027796610169491524,-0.20729891624251237
Kanpur,26.448482645211264,80.21198368207457,43.849101020000035,0.16038003850888546,-0.03290157624118457,-0.18993979413478346
Kanpur,26.40200372228037,80.16190240258662,47.420931920000044,0.11741211622305558,0.054437564499484004,-0.1702161627127303
Kanpur,26.426861474956112,80.48113281400123,44.48485274000001,0.20498504486540378,-0.045140089934278795,-0.21969926329599354
Kanpur,26.39474854018359,80.10687922453816,45.73584806000002,0.23219522060062692,-0.0765334668276451,-0.24026326502917628
Kanpur,26.438329581133647,80.42532158295599,48.57280466000003,0.11093886251332236,0.050329919107699954,-0.14962735202700445
Kanpur,26.626693487154643,80.53165409041559,45.72046697000002,0.0711699289975903,0.058254407033126385,-0.1215661935344595
Kanpur,26.51898885823114,80.33578484526527,46.92190100000005,0.19193944212090835,-0.030634507905197405,-0.20329401912206016
Kanpur,26.580414536738505,80.31912369588031,48.020794430000024,0.1595373162297065,0.024856377415796334,-0.19307286462989257
Kanpur,26.466969833664663,80.35081467972634,46.65871346000006,0.05615467839318745,0.03448935966563507,-0.0866068222621185
Kanpur,26.474089250219265,80.38659515335193,46.70314772000006,0.057890619443851786,0.012808601008760287,-0.08926479203280609
Kanpur,26.432423113267216,80.43536223477231,46.51173860000006,0.19553765106910442,-0.03357742454009645,-0.20186915887850468
Kanpur,26.415151533619532,80.23121001043741,46.71340178000003,0.1100334347420103,0.05963408099211513,-0.1566491949405229
Kanpur,26.570052358136003,80.31770593716203,42.574179560000005,0.21122665065267549,-0.03129793589709088,-0.2385507902136324
Kanpur,26.514711335394168,80.23993633458734,41.097594920000006,0.252077767883645,-0.09373176897646983,-0.24694231977238296
Kanpur,26.4776923757621,80.41708928198199,45.26416130000001,0.15936056366113863,0.011644708882277944,-0.1811471524344823
Kanpur,26.520350534736277,80.3487055118103,50.13483980000001,0.22528288193184443,-0.04569385399363721,-0.22844385645774765
Kanpur,26.384500945048384,80.42427247888327,40.85833352000003,0.17278568891472118,-0.02895348178367046,-0.2126068376068376
Kanpur,26.401241140836756,80.40678368630333,44.51219690000005,0.12759071388560403,0.027666711391386017,-0.17903162827020694
Kanpur,26.60123219142669,80.20854258123393,45.21289100000001,0.1337490898730571,0.007510045725370652,-0.16443678572009168
Kanpur,26.445328229771743,80.50454593064222,46.78176217999999,0.13197414842798713,0.03482057288893622,-0.17314350428733213
Kanpur,26.464222231149712,80.499836529756,45.88624093999999,0.1314172089660159,0.03484965304548959,-0.1761352959599123
Kanpur,26.479206318232407,80.42471897317628,46.43312414000002,0.09001436562031971,0.042836437812013524,-0.1415858382150517
